2328,full_dataset/catagory_52\D52_270_15.jpg
2329,full_dataset/catagory_93\D93_270_21.jpg
2330,full_dataset/catagory_29\D29_240_7.jpg
2331,full_dataset/catagory_7\D7_180_20.jpg
2332,full_dataset/catagory_15\D15_210_2.jpg
2333,full_dataset/catagory_6\D6_120_9.jpg
2334,full_dataset/catagory_46\D46_90_10.jpg
2335,full_dataset/catagory_106\D106_330_8.jpg
2336,full_dataset/catagory_67\D67_0_24.jpg
2337,full_dataset/catagory_35\D35_330_4.jpg
2338,full_dataset/catagory_66\D66_90_24.jpg
2339,full_dataset/catagory_80\D80_180_9.jpg
2340,full_dataset/catagory_4\D4_180_19.jpg
2341,full_dataset/catagory_32\D32_120_8.jpg
2342,full_dataset/catagory_96\D96_0_10.jpg
2343,full_dataset/catagory_23\D23_240_7.jpg
2344,full_dataset/catagory_36\D36_210_6.jpg
2345,full_dataset/catagory_60\D60_150_10.jpg
2346,full_dataset/catagory_73\D73_60_11.jpg
2347,full_dataset/catagory_55\D55_270_16.jpg
2348,full_dataset/catagory_80\D80_90_16.jpg
2349,full_dataset/catagory_62\D62_300_1.jpg
2350,full_dataset/catagory_97\D97_180_22.jpg
2351,full_dataset/catagory_62\D62_0_21.jpg
2352,full_dataset/catagory_56\D56_150_11.jpg
2353,full_dataset/catagory_87\D87_60_1.jpg
2354,full_dataset/catagory_48\D48_0_4.jpg
2355,full_dataset/catagory_12\D12_210_5.jpg
2356,full_dataset/catagory_71\D71_30_9.jpg
2357,full_dataset/catagory_103\D103_0_10.jpg
2358,full_dataset/catagory_91\D91_30_6.jpg
2359,full_dataset/catagory_73\D73_120_5.jpg
2360,full_dataset/catagory_18\D18_30_9.jpg
2361,full_dataset/catagory_99\D99_0_25.jpg
2362,full_dataset/catagory_74\D74_60_4.jpg
2363,full_dataset/catagory_61\D61_90_15.jpg
2364,full_dataset/catagory_87\D87_210_5.jpg
2365,full_dataset/catagory_98\D98_90_19.jpg
2366,full_dataset/catagory_56\D56_90_9.jpg
2367,full_dataset/catagory_46\D46_0_9.jpg
2368,full_dataset/catagory_94\D94_60_4.jpg
2369,full_dataset/catagory_102\D102_60_3.jpg
2370,full_dataset/catagory_40\D40_270_16.jpg
2371,full_dataset/catagory_28\D28_0_19.jpg
2372,full_dataset/catagory_57\D57_210_10.jpg
2373,full_dataset/catagory_16\D16_270_14.jpg
2374,full_dataset/catagory_16\D16_90_4.jpg
2375,full_dataset/catagory_43\D43_180_5.jpg
2376,full_dataset/catagory_106\D106_60_10.jpg
2377,full_dataset/catagory_38\D38_210_7.jpg
2378,full_dataset/catagory_65\D65_180_22.jpg
2379,full_dataset/catagory_39\D39_210_10.jpg
2380,full_dataset/catagory_79\D79_330_9.jpg
2381,full_dataset/catagory_25\D25_270_25.jpg
2382,full_dataset/catagory_108\D108_0_18.jpg
2383,full_dataset/catagory_43\D43_30_7.jpg
2384,full_dataset/catagory_97\D97_120_6.jpg
2385,full_dataset/catagory_86\D86_270_18.jpg
2386,full_dataset/catagory_46\D46_0_7.jpg
2387,full_dataset/catagory_15\D15_0_16.jpg
2388,full_dataset/catagory_1\D1_270_15.jpg
2389,full_dataset/catagory_88\D88_150_6.jpg
2390,full_dataset/catagory_107\D107_330_5.jpg
2391,full_dataset/catagory_49\D49_300_9.jpg
2392,full_dataset/catagory_46\D46_60_1.jpg
2393,full_dataset/catagory_75\D75_0_22.jpg
2394,full_dataset/catagory_19\D19_150_10.jpg
2395,full_dataset/catagory_96\D96_90_15.jpg
2396,full_dataset/catagory_43\D43_180_11.jpg
2397,full_dataset/catagory_47\D47_180_15.jpg
2398,full_dataset/catagory_75\D75_330_2.jpg
2399,full_dataset/catagory_97\D97_300_2.jpg
2400,full_dataset/catagory_90\D90_180_3.jpg
2401,full_dataset/catagory_12\D12_330_8.jpg
2402,full_dataset/catagory_51\D51_150_5.jpg
2403,full_dataset/catagory_18\D18_300_11.jpg
2404,full_dataset/catagory_42\D42_270_16.jpg
2405,full_dataset/catagory_85\D85_150_6.jpg
2406,full_dataset/catagory_26\D26_0_20.jpg
2407,full_dataset/catagory_5\D5_0_17.jpg
2408,full_dataset/catagory_80\D80_150_6.jpg
2409,full_dataset/catagory_73\D73_90_14.jpg
2410,full_dataset/catagory_100\D100_0_18.jpg
2411,full_dataset/catagory_87\D87_270_15.jpg
2412,full_dataset/catagory_36\D36_0_24.jpg
2413,full_dataset/catagory_22\D22_90_17.jpg
2414,full_dataset/catagory_18\D18_240_8.jpg
2415,full_dataset/catagory_37\D37_180_24.jpg
2416,full_dataset/catagory_107\D107_180_12.jpg
2417,full_dataset/catagory_39\D39_0_17.jpg
2418,full_dataset/catagory_81\D81_270_22.jpg
2419,full_dataset/catagory_5\D5_90_15.jpg
2420,full_dataset/catagory_22\D22_90_7.jpg
2421,full_dataset/catagory_98\D98_0_10.jpg
2422,full_dataset/catagory_30\D30_30_11.jpg
2423,full_dataset/catagory_41\D41_0_17.jpg
2424,full_dataset/catagory_81\D81_270_21.jpg
2425,full_dataset/catagory_62\D62_90_17.jpg
2426,full_dataset/catagory_39\D39_150_8.jpg
2427,full_dataset/catagory_55\D55_330_10.jpg
2428,full_dataset/catagory_15\D15_60_5.jpg
2429,full_dataset/catagory_47\D47_270_25.jpg
2430,full_dataset/catagory_8\D8_300_11.jpg
2431,full_dataset/catagory_58\D58_0_14.jpg
2432,full_dataset/catagory_94\D94_120_3.jpg
2433,full_dataset/catagory_103\D103_0_22.jpg
2434,full_dataset/catagory_69\D69_300_7.jpg
2435,full_dataset/catagory_33\D33_0_19.jpg
2436,full_dataset/catagory_0\D112_90_5.jpg
2437,full_dataset/catagory_47\D47_180_16.jpg
2438,full_dataset/catagory_57\D57_240_5.jpg
2439,full_dataset/catagory_19\D19_0_19.jpg
2440,full_dataset/catagory_56\D56_30_5.jpg
2441,full_dataset/catagory_92\D92_0_1.jpg
2442,full_dataset/catagory_41\D41_180_7.jpg
2443,full_dataset/catagory_111\D111_300_1.jpg
2444,full_dataset/catagory_8\D8_240_9.jpg
2445,full_dataset/catagory_34\D34_90_13.jpg
2446,full_dataset/catagory_100\D100_0_22.jpg
2447,full_dataset/catagory_29\D29_0_21.jpg
2448,full_dataset/catagory_10\D10_90_24.jpg
2449,full_dataset/catagory_24\D24_270_13.jpg
2450,full_dataset/catagory_73\D73_240_1.jpg
2451,full_dataset/catagory_39\D39_180_11.jpg
2452,full_dataset/catagory_23\D23_180_16.jpg
2453,full_dataset/catagory_21\D21_330_11.jpg
2454,full_dataset/catagory_107\D107_270_16.jpg
2455,full_dataset/catagory_30\D30_330_8.jpg
2456,full_dataset/catagory_102\D102_270_9.jpg
2457,full_dataset/catagory_3\D3_30_8.jpg
2458,full_dataset/catagory_94\D94_0_13.jpg
2459,full_dataset/catagory_99\D99_180_24.jpg
2460,full_dataset/catagory_65\D65_150_3.jpg
2461,full_dataset/catagory_25\D25_60_1.jpg
2462,full_dataset/catagory_94\D94_180_8.jpg
2463,full_dataset/catagory_98\D98_270_4.jpg
2464,full_dataset/catagory_86\D86_270_9.jpg
2465,full_dataset/catagory_51\D51_30_8.jpg
2466,full_dataset/catagory_74\D74_180_2.jpg
2467,full_dataset/catagory_25\D25_270_9.jpg
2468,full_dataset/catagory_3\D3_180_20.jpg
2469,full_dataset/catagory_9\D9_270_25.jpg
2470,full_dataset/catagory_73\D73_90_25.jpg
2471,full_dataset/catagory_76\D76_210_8.jpg
2472,full_dataset/catagory_70\D70_240_10.jpg
2473,full_dataset/catagory_61\D61_300_2.jpg
2474,full_dataset/catagory_5\D5_120_2.jpg
2475,full_dataset/catagory_70\D70_90_12.jpg
2476,full_dataset/catagory_88\D88_90_15.jpg
2477,full_dataset/catagory_72\D72_120_2.jpg
2478,full_dataset/catagory_91\D91_180_2.jpg
2479,full_dataset/catagory_80\D80_30_1.jpg
2480,full_dataset/catagory_71\D71_90_1.jpg
2481,full_dataset/catagory_81\D81_90_14.jpg
2482,full_dataset/catagory_77\D77_270_6.jpg
2483,full_dataset/catagory_88\D88_90_23.jpg
2484,full_dataset/catagory_82\D82_90_13.jpg
2485,full_dataset/catagory_54\D54_90_13.jpg
2486,full_dataset/catagory_95\D95_90_24.jpg
2487,full_dataset/catagory_62\D62_270_13.jpg
2488,full_dataset/catagory_39\D39_60_6.jpg
2489,full_dataset/catagory_13\D13_180_7.jpg
2490,full_dataset/catagory_36\D36_180_16.jpg
2491,full_dataset/catagory_92\D92_180_21.jpg
2492,full_dataset/catagory_88\D88_270_4.jpg
2493,full_dataset/catagory_18\D18_0_2.jpg
2494,full_dataset/catagory_1\D1_0_19.jpg
2495,full_dataset/catagory_35\D35_240_9.jpg
2496,full_dataset/catagory_106\D106_0_14.jpg
2497,full_dataset/catagory_33\D33_90_17.jpg
2498,full_dataset/catagory_36\D36_180_15.jpg
2499,full_dataset/catagory_54\D54_270_2.jpg
2500,full_dataset/catagory_90\D90_60_7.jpg
2501,full_dataset/catagory_70\D70_90_23.jpg
2502,full_dataset/catagory_33\D33_180_23.jpg
2503,full_dataset/catagory_109\D109_90_24.jpg
2504,full_dataset/catagory_18\D18_90_21.jpg
2505,full_dataset/catagory_111\D111_0_20.jpg
2506,full_dataset/catagory_34\D34_180_17.jpg
2507,full_dataset/catagory_45\D45_0_5.jpg
2508,full_dataset/catagory_27\D27_120_1.jpg
2509,full_dataset/catagory_43\D43_270_15.jpg
2510,full_dataset/catagory_42\D42_0_19.jpg
2511,full_dataset/catagory_80\D80_90_23.jpg
2512,full_dataset/catagory_23\D23_150_7.jpg
2513,full_dataset/catagory_37\D37_120_2.jpg
2514,full_dataset/catagory_33\D33_0_2.jpg
2515,full_dataset/catagory_95\D95_90_15.jpg
2516,full_dataset/catagory_8\D8_120_8.jpg
2517,full_dataset/catagory_62\D62_240_8.jpg
2518,full_dataset/catagory_82\D82_90_3.jpg
2519,full_dataset/catagory_26\D26_330_2.jpg
2520,full_dataset/catagory_57\D57_0_11.jpg
2521,full_dataset/catagory_9\D9_150_5.jpg
2522,full_dataset/catagory_82\D82_0_12.jpg
2523,full_dataset/catagory_25\D25_210_6.jpg
2524,full_dataset/catagory_106\D106_0_11.jpg
2525,full_dataset/catagory_70\D70_210_7.jpg
2526,full_dataset/catagory_36\D36_30_4.jpg
2527,full_dataset/catagory_27\D27_120_9.jpg
2528,full_dataset/catagory_60\D60_330_5.jpg
2529,full_dataset/catagory_111\D111_150_11.jpg
2530,full_dataset/catagory_23\D23_270_6.jpg
2531,full_dataset/catagory_68\D68_270_9.jpg
2532,full_dataset/catagory_103\D103_30_10.jpg
2533,full_dataset/catagory_24\D24_90_16.jpg
2534,full_dataset/catagory_10\D10_180_8.jpg
2535,full_dataset/catagory_106\D106_120_4.jpg
2536,full_dataset/catagory_64\D64_180_13.jpg
2537,full_dataset/catagory_18\D18_0_8.jpg
2538,full_dataset/catagory_1\D1_60_1.jpg
2539,full_dataset/catagory_30\D30_270_1.jpg
2540,full_dataset/catagory_95\D95_0_20.jpg
2541,full_dataset/catagory_16\D16_300_6.jpg
2542,full_dataset/catagory_30\D30_90_8.jpg
2543,full_dataset/catagory_22\D22_330_6.jpg
2544,full_dataset/catagory_10\D10_0_1.jpg
2545,full_dataset/catagory_45\D45_330_3.jpg
2546,full_dataset/catagory_51\D51_270_19.jpg
2547,full_dataset/catagory_19\D19_180_9.jpg
2548,full_dataset/catagory_81\D81_270_2.jpg
2549,full_dataset/catagory_64\D64_180_12.jpg
2550,full_dataset/catagory_92\D92_240_10.jpg
2551,full_dataset/catagory_45\D45_180_8.jpg
2552,full_dataset/catagory_42\D42_240_6.jpg
2553,full_dataset/catagory_15\D15_150_9.jpg
2554,full_dataset/catagory_67\D67_120_3.jpg
2555,full_dataset/catagory_59\D59_330_11.jpg
2556,full_dataset/catagory_104\D104_30_9.jpg
2557,full_dataset/catagory_22\D22_270_2.jpg
2558,full_dataset/catagory_62\D62_330_6.jpg
2559,full_dataset/catagory_37\D37_180_2.jpg
2560,full_dataset/catagory_52\D52_270_19.jpg
2561,full_dataset/catagory_53\D53_270_13.jpg
2562,full_dataset/catagory_21\D21_0_16.jpg
2563,full_dataset/catagory_92\D92_90_23.jpg
2564,full_dataset/catagory_94\D94_90_22.jpg
2565,full_dataset/catagory_102\D102_270_25.jpg
2566,full_dataset/catagory_64\D64_180_21.jpg
2567,full_dataset/catagory_86\D86_60_1.jpg
2568,full_dataset/catagory_65\D65_120_4.jpg
2569,full_dataset/catagory_38\D38_330_4.jpg
2570,full_dataset/catagory_74\D74_270_23.jpg
2571,full_dataset/catagory_108\D108_30_3.jpg
2572,full_dataset/catagory_67\D67_90_24.jpg
2573,full_dataset/catagory_92\D92_0_7.jpg
2574,full_dataset/catagory_91\D91_60_7.jpg
2575,full_dataset/catagory_52\D52_180_9.jpg
2576,full_dataset/catagory_64\D64_120_6.jpg
2577,full_dataset/catagory_75\D75_240_3.jpg
2578,full_dataset/catagory_25\D25_180_2.jpg
2579,full_dataset/catagory_48\D48_90_15.jpg
2580,full_dataset/catagory_4\D4_180_12.jpg
2581,full_dataset/catagory_38\D38_0_16.jpg
2582,full_dataset/catagory_60\D60_330_7.jpg
2583,full_dataset/catagory_50\D50_240_4.jpg
2584,full_dataset/catagory_38\D38_180_20.jpg
2585,full_dataset/catagory_40\D40_180_16.jpg
2586,full_dataset/catagory_23\D23_150_5.jpg
2587,full_dataset/catagory_70\D70_180_11.jpg
2588,full_dataset/catagory_52\D52_0_5.jpg
2589,full_dataset/catagory_102\D102_150_5.jpg
2590,full_dataset/catagory_8\D8_270_17.jpg
2591,full_dataset/catagory_27\D27_210_6.jpg
2592,full_dataset/catagory_45\D45_180_24.jpg
2593,full_dataset/catagory_59\D59_120_7.jpg
2594,full_dataset/catagory_15\D15_210_8.jpg
2595,full_dataset/catagory_61\D61_180_23.jpg
2596,full_dataset/catagory_55\D55_180_9.jpg
2597,full_dataset/catagory_107\D107_150_3.jpg
2598,full_dataset/catagory_1\D1_180_15.jpg
2599,full_dataset/catagory_102\D102_240_9.jpg
2600,full_dataset/catagory_77\D77_90_17.jpg
2601,full_dataset/catagory_77\D77_330_4.jpg
2602,full_dataset/catagory_1\D1_330_2.jpg
2603,full_dataset/catagory_107\D107_300_10.jpg
2604,full_dataset/catagory_82\D82_330_8.jpg
2605,full_dataset/catagory_28\D28_180_7.jpg
2606,full_dataset/catagory_66\D66_30_10.jpg
2607,full_dataset/catagory_92\D92_180_12.jpg
2608,full_dataset/catagory_49\D49_180_7.jpg
2609,full_dataset/catagory_105\D105_0_2.jpg
2610,full_dataset/catagory_19\D19_270_21.jpg
2611,full_dataset/catagory_66\D66_330_8.jpg
2612,full_dataset/catagory_9\D9_210_11.jpg
2613,full_dataset/catagory_21\D21_270_3.jpg
2614,full_dataset/catagory_35\D35_0_3.jpg
2615,full_dataset/catagory_109\D109_120_6.jpg
2616,full_dataset/catagory_84\D84_0_11.jpg
2617,full_dataset/catagory_40\D40_210_3.jpg
2618,full_dataset/catagory_95\D95_180_7.jpg
2619,full_dataset/catagory_75\D75_270_17.jpg
2620,full_dataset/catagory_53\D53_90_2.jpg
2621,full_dataset/catagory_22\D22_90_12.jpg
2622,full_dataset/catagory_35\D35_120_10.jpg
2623,full_dataset/catagory_8\D8_30_2.jpg
2624,full_dataset/catagory_45\D45_150_7.jpg
2625,full_dataset/catagory_33\D33_180_8.jpg
2626,full_dataset/catagory_7\D7_30_9.jpg
2627,full_dataset/catagory_22\D22_150_11.jpg
2628,full_dataset/catagory_59\D59_60_3.jpg
2629,full_dataset/catagory_38\D38_240_6.jpg
2630,full_dataset/catagory_59\D59_90_10.jpg
2631,full_dataset/catagory_81\D81_240_8.jpg
2632,full_dataset/catagory_45\D45_150_8.jpg
2633,full_dataset/catagory_102\D102_330_6.jpg
2634,full_dataset/catagory_100\D100_90_12.jpg
2635,full_dataset/catagory_83\D83_180_21.jpg
2636,full_dataset/catagory_106\D106_240_3.jpg
2637,full_dataset/catagory_87\D87_0_17.jpg
2638,full_dataset/catagory_98\D98_0_1.jpg
2639,full_dataset/catagory_19\D19_150_9.jpg
2640,full_dataset/catagory_52\D52_330_2.jpg
2641,full_dataset/catagory_27\D27_0_18.jpg
2642,full_dataset/catagory_23\D23_180_10.jpg
2643,full_dataset/catagory_14\D14_210_1.jpg
2644,full_dataset/catagory_14\D14_180_23.jpg
2645,full_dataset/catagory_36\D36_240_11.jpg
2646,full_dataset/catagory_39\D39_120_1.jpg
2647,full_dataset/catagory_81\D81_30_4.jpg
2648,full_dataset/catagory_22\D22_330_8.jpg
2649,full_dataset/catagory_52\D52_90_18.jpg
2650,full_dataset/catagory_90\D90_270_12.jpg
2651,full_dataset/catagory_93\D93_90_6.jpg
2652,full_dataset/catagory_36\D36_330_10.jpg
2653,full_dataset/catagory_23\D23_300_8.jpg
2654,full_dataset/catagory_82\D82_240_5.jpg
2655,full_dataset/catagory_22\D22_150_10.jpg
2656,full_dataset/catagory_55\D55_90_12.jpg
2657,full_dataset/catagory_25\D25_0_24.jpg
2658,full_dataset/catagory_36\D36_210_10.jpg
2659,full_dataset/catagory_105\D105_30_6.jpg
2660,full_dataset/catagory_16\D16_0_11.jpg
2661,full_dataset/catagory_101\D101_210_3.jpg
2662,full_dataset/catagory_9\D9_30_1.jpg
2663,full_dataset/catagory_94\D94_270_20.jpg
2664,full_dataset/catagory_58\D58_150_10.jpg
2665,full_dataset/catagory_84\D84_330_8.jpg
2666,full_dataset/catagory_39\D39_90_11.jpg
2667,full_dataset/catagory_68\D68_0_19.jpg
2668,full_dataset/catagory_31\D31_90_6.jpg
2669,full_dataset/catagory_23\D23_330_11.jpg
2670,full_dataset/catagory_29\D29_90_19.jpg
2671,full_dataset/catagory_33\D33_120_7.jpg
2672,full_dataset/catagory_88\D88_0_12.jpg
2673,full_dataset/catagory_40\D40_150_9.jpg
2674,full_dataset/catagory_87\D87_60_9.jpg
2675,full_dataset/catagory_101\D101_90_10.jpg
2676,full_dataset/catagory_107\D107_60_4.jpg
2677,full_dataset/catagory_51\D51_270_20.jpg
2678,full_dataset/catagory_93\D93_330_6.jpg
2679,full_dataset/catagory_108\D108_120_7.jpg
2680,full_dataset/catagory_41\D41_0_25.jpg
2681,full_dataset/catagory_84\D84_90_23.jpg
2682,full_dataset/catagory_8\D8_240_5.jpg
2683,full_dataset/catagory_19\D19_270_14.jpg
2684,full_dataset/catagory_1\D1_120_11.jpg
2685,full_dataset/catagory_59\D59_30_4.jpg
2686,full_dataset/catagory_7\D7_90_25.jpg
2687,full_dataset/catagory_10\D10_180_5.jpg
2688,full_dataset/catagory_62\D62_120_9.jpg
2689,full_dataset/catagory_26\D26_120_5.jpg
2690,full_dataset/catagory_77\D77_240_11.jpg
2691,full_dataset/catagory_86\D86_90_14.jpg
2692,full_dataset/catagory_14\D14_270_10.jpg
2693,full_dataset/catagory_32\D32_180_12.jpg
2694,full_dataset/catagory_88\D88_270_6.jpg
2695,full_dataset/catagory_66\D66_120_4.jpg
2696,full_dataset/catagory_2\D2_210_9.jpg
2697,full_dataset/catagory_56\D56_90_7.jpg
2698,full_dataset/catagory_95\D95_180_9.jpg
2699,full_dataset/catagory_93\D93_300_4.jpg
2700,full_dataset/catagory_74\D74_270_15.jpg
2701,full_dataset/catagory_111\D111_180_4.jpg
2702,full_dataset/catagory_59\D59_120_6.jpg
2703,full_dataset/catagory_48\D48_90_18.jpg
2704,full_dataset/catagory_6\D6_90_4.jpg
2705,full_dataset/catagory_54\D54_270_23.jpg
2706,full_dataset/catagory_64\D64_180_15.jpg
2707,full_dataset/catagory_33\D33_240_11.jpg
2708,full_dataset/catagory_100\D100_270_10.jpg
2709,full_dataset/catagory_60\D60_150_3.jpg
2710,full_dataset/catagory_86\D86_90_25.jpg
2711,full_dataset/catagory_59\D59_120_2.jpg
2712,full_dataset/catagory_2\D2_90_13.jpg
2713,full_dataset/catagory_64\D64_330_9.jpg
2714,full_dataset/catagory_91\D91_180_13.jpg
2715,full_dataset/catagory_17\D17_0_25.jpg
2716,full_dataset/catagory_13\D13_150_7.jpg
2717,full_dataset/catagory_111\D111_300_9.jpg
2718,full_dataset/catagory_35\D35_0_17.jpg
2719,full_dataset/catagory_14\D14_270_6.jpg
2720,full_dataset/catagory_79\D79_270_12.jpg
2721,full_dataset/catagory_96\D96_180_8.jpg
2722,full_dataset/catagory_45\D45_270_20.jpg
2723,full_dataset/catagory_99\D99_0_9.jpg
2724,full_dataset/catagory_95\D95_0_17.jpg
2725,full_dataset/catagory_95\D95_270_8.jpg
2726,full_dataset/catagory_90\D90_180_24.jpg
2727,full_dataset/catagory_101\D101_180_16.jpg
2728,full_dataset/catagory_81\D81_240_6.jpg
2729,full_dataset/catagory_20\D20_90_22.jpg
2730,full_dataset/catagory_89\D89_270_4.jpg
2731,full_dataset/catagory_17\D17_60_1.jpg
2732,full_dataset/catagory_30\D30_150_2.jpg
2733,full_dataset/catagory_12\D12_0_12.jpg
2734,full_dataset/catagory_53\D53_270_11.jpg
2735,full_dataset/catagory_71\D71_180_13.jpg
2736,full_dataset/catagory_7\D7_0_16.jpg
2737,full_dataset/catagory_13\D13_270_23.jpg
2738,full_dataset/catagory_103\D103_90_24.jpg
2739,full_dataset/catagory_87\D87_210_3.jpg
2740,full_dataset/catagory_78\D78_270_22.jpg
2741,full_dataset/catagory_21\D21_30_10.jpg
2742,full_dataset/catagory_68\D68_180_3.jpg
2743,full_dataset/catagory_6\D6_90_12.jpg
2744,full_dataset/catagory_92\D92_120_2.jpg
2745,full_dataset/catagory_55\D55_240_6.jpg
2746,full_dataset/catagory_103\D103_30_4.jpg
2747,full_dataset/catagory_90\D90_240_11.jpg
2748,full_dataset/catagory_32\D32_60_3.jpg
2749,full_dataset/catagory_25\D25_60_7.jpg
2750,full_dataset/catagory_2\D2_120_5.jpg
2751,full_dataset/catagory_65\D65_60_7.jpg
2752,full_dataset/catagory_72\D72_0_14.jpg
2753,full_dataset/catagory_85\D85_0_11.jpg
2754,full_dataset/catagory_40\D40_180_17.jpg
2755,full_dataset/catagory_36\D36_240_4.jpg
2756,full_dataset/catagory_65\D65_330_7.jpg
2757,full_dataset/catagory_93\D93_180_25.jpg
2758,full_dataset/catagory_66\D66_60_6.jpg
2759,full_dataset/catagory_84\D84_180_20.jpg
2760,full_dataset/catagory_86\D86_330_9.jpg
2761,full_dataset/catagory_53\D53_270_6.jpg
2762,full_dataset/catagory_3\D3_30_11.jpg
2763,full_dataset/catagory_36\D36_0_13.jpg
2764,full_dataset/catagory_88\D88_330_9.jpg
2765,full_dataset/catagory_5\D5_240_1.jpg
2766,full_dataset/catagory_97\D97_210_6.jpg
2767,full_dataset/catagory_74\D74_0_25.jpg
2768,full_dataset/catagory_0\D112_60_6.jpg
2769,full_dataset/catagory_0\D112_0_15.jpg
2770,full_dataset/catagory_78\D78_30_11.jpg
2771,full_dataset/catagory_67\D67_210_7.jpg
2772,full_dataset/catagory_1\D1_330_7.jpg
2773,full_dataset/catagory_70\D70_60_11.jpg
2774,full_dataset/catagory_0\D112_270_1.jpg
2775,full_dataset/catagory_83\D83_270_12.jpg
2776,full_dataset/catagory_61\D61_270_21.jpg
2777,full_dataset/catagory_15\D15_120_11.jpg
2778,full_dataset/catagory_63\D63_330_4.jpg
2779,full_dataset/catagory_45\D45_330_6.jpg
2780,full_dataset/catagory_105\D105_90_5.jpg
2781,full_dataset/catagory_68\D68_180_8.jpg
2782,full_dataset/catagory_22\D22_60_4.jpg
2783,full_dataset/catagory_25\D25_210_10.jpg
2784,full_dataset/catagory_83\D83_30_10.jpg
2785,full_dataset/catagory_65\D65_330_4.jpg
2786,full_dataset/catagory_18\D18_30_1.jpg
2787,full_dataset/catagory_106\D106_30_10.jpg
2788,full_dataset/catagory_26\D26_300_11.jpg
2789,full_dataset/catagory_94\D94_330_5.jpg
2790,full_dataset/catagory_10\D10_180_11.jpg
2791,full_dataset/catagory_82\D82_0_23.jpg
2792,full_dataset/catagory_40\D40_180_24.jpg
2793,full_dataset/catagory_70\D70_0_5.jpg
2794,full_dataset/catagory_48\D48_330_11.jpg
2795,full_dataset/catagory_82\D82_180_19.jpg
2796,full_dataset/catagory_18\D18_120_8.jpg
2797,full_dataset/catagory_30\D30_60_6.jpg
2798,full_dataset/catagory_10\D10_0_10.jpg
2799,full_dataset/catagory_10\D10_180_19.jpg
2800,full_dataset/catagory_75\D75_90_5.jpg
2801,full_dataset/catagory_105\D105_60_9.jpg
2802,full_dataset/catagory_102\D102_30_1.jpg
2803,full_dataset/catagory_103\D103_90_16.jpg
2804,full_dataset/catagory_71\D71_90_11.jpg
2805,full_dataset/catagory_76\D76_0_20.jpg
2806,full_dataset/catagory_14\D14_0_3.jpg
2807,full_dataset/catagory_51\D51_180_12.jpg
2808,full_dataset/catagory_16\D16_0_9.jpg
2809,full_dataset/catagory_9\D9_30_2.jpg
2810,full_dataset/catagory_69\D69_0_7.jpg
2811,full_dataset/catagory_78\D78_180_23.jpg
2812,full_dataset/catagory_5\D5_60_11.jpg
2813,full_dataset/catagory_15\D15_30_6.jpg
2814,full_dataset/catagory_87\D87_180_8.jpg
2815,full_dataset/catagory_93\D93_300_10.jpg
2816,full_dataset/catagory_65\D65_0_17.jpg
2817,full_dataset/catagory_111\D111_330_4.jpg
2818,full_dataset/catagory_0\D112_210_8.jpg
2819,full_dataset/catagory_66\D66_240_1.jpg
2820,full_dataset/catagory_105\D105_90_24.jpg
2821,full_dataset/catagory_93\D93_60_10.jpg
2822,full_dataset/catagory_58\D58_0_9.jpg
2823,full_dataset/catagory_91\D91_270_8.jpg
2824,full_dataset/catagory_18\D18_210_6.jpg
2825,full_dataset/catagory_34\D34_90_5.jpg
2826,full_dataset/catagory_78\D78_180_3.jpg
2827,full_dataset/catagory_41\D41_120_3.jpg
2828,full_dataset/catagory_102\D102_0_18.jpg
2829,full_dataset/catagory_22\D22_270_4.jpg
2830,full_dataset/catagory_89\D89_0_15.jpg
2831,full_dataset/catagory_70\D70_90_17.jpg
2832,full_dataset/catagory_33\D33_120_9.jpg
2833,full_dataset/catagory_108\D108_0_22.jpg
2834,full_dataset/catagory_19\D19_90_14.jpg
2835,full_dataset/catagory_47\D47_180_4.jpg
2836,full_dataset/catagory_55\D55_90_19.jpg
2837,full_dataset/catagory_99\D99_180_5.jpg
2838,full_dataset/catagory_62\D62_210_7.jpg
2839,full_dataset/catagory_95\D95_300_2.jpg
2840,full_dataset/catagory_86\D86_60_5.jpg
2841,full_dataset/catagory_75\D75_120_2.jpg
2842,full_dataset/catagory_61\D61_240_8.jpg
2843,full_dataset/catagory_10\D10_270_24.jpg
2844,full_dataset/catagory_14\D14_30_10.jpg
2845,full_dataset/catagory_64\D64_0_21.jpg
2846,full_dataset/catagory_100\D100_0_3.jpg
2847,full_dataset/catagory_47\D47_210_11.jpg
2848,full_dataset/catagory_14\D14_120_4.jpg
2849,full_dataset/catagory_97\D97_270_6.jpg
2850,full_dataset/catagory_62\D62_90_18.jpg
2851,full_dataset/catagory_109\D109_120_8.jpg
2852,full_dataset/catagory_56\D56_90_2.jpg
2853,full_dataset/catagory_91\D91_270_12.jpg
2854,full_dataset/catagory_81\D81_90_24.jpg
2855,full_dataset/catagory_0\D112_150_2.jpg
2856,full_dataset/catagory_80\D80_0_21.jpg
2857,full_dataset/catagory_24\D24_90_22.jpg
2858,full_dataset/catagory_87\D87_300_6.jpg
2859,full_dataset/catagory_94\D94_180_12.jpg
2860,full_dataset/catagory_87\D87_30_9.jpg
2861,full_dataset/catagory_60\D60_330_1.jpg
2862,full_dataset/catagory_108\D108_90_22.jpg
2863,full_dataset/catagory_50\D50_270_4.jpg
2864,full_dataset/catagory_57\D57_150_7.jpg
2865,full_dataset/catagory_83\D83_0_9.jpg
