full_dataset/catagory_95\D95_180_7.jpg,95
full_dataset/catagory_75\D75_270_17.jpg,75
full_dataset/catagory_53\D53_90_2.jpg,53
full_dataset/catagory_22\D22_90_12.jpg,22
full_dataset/catagory_35\D35_120_10.jpg,35
full_dataset/catagory_8\D8_30_2.jpg,8
full_dataset/catagory_45\D45_150_7.jpg,45
full_dataset/catagory_33\D33_180_8.jpg,33
full_dataset/catagory_7\D7_30_9.jpg,7
full_dataset/catagory_22\D22_150_11.jpg,22
full_dataset/catagory_59\D59_60_3.jpg,59
full_dataset/catagory_38\D38_240_6.jpg,38
full_dataset/catagory_59\D59_90_10.jpg,59
full_dataset/catagory_81\D81_240_8.jpg,81
full_dataset/catagory_45\D45_150_8.jpg,45
full_dataset/catagory_102\D102_330_6.jpg,102
full_dataset/catagory_100\D100_90_12.jpg,100
full_dataset/catagory_83\D83_180_21.jpg,83
full_dataset/catagory_106\D106_240_3.jpg,106
full_dataset/catagory_87\D87_0_17.jpg,87
full_dataset/catagory_98\D98_0_1.jpg,98
full_dataset/catagory_19\D19_150_9.jpg,19
full_dataset/catagory_52\D52_330_2.jpg,52
full_dataset/catagory_27\D27_0_18.jpg,27
full_dataset/catagory_23\D23_180_10.jpg,23
full_dataset/catagory_14\D14_210_1.jpg,14
full_dataset/catagory_14\D14_180_23.jpg,14
full_dataset/catagory_36\D36_240_11.jpg,36
full_dataset/catagory_39\D39_120_1.jpg,39
full_dataset/catagory_81\D81_30_4.jpg,81
full_dataset/catagory_22\D22_330_8.jpg,22
full_dataset/catagory_52\D52_90_18.jpg,52
full_dataset/catagory_90\D90_270_12.jpg,90
full_dataset/catagory_93\D93_90_6.jpg,93
full_dataset/catagory_36\D36_330_10.jpg,36
full_dataset/catagory_23\D23_300_8.jpg,23
full_dataset/catagory_82\D82_240_5.jpg,82
full_dataset/catagory_22\D22_150_10.jpg,22
full_dataset/catagory_55\D55_90_12.jpg,55
full_dataset/catagory_25\D25_0_24.jpg,25
full_dataset/catagory_36\D36_210_10.jpg,36
full_dataset/catagory_105\D105_30_6.jpg,105
full_dataset/catagory_16\D16_0_11.jpg,16
full_dataset/catagory_101\D101_210_3.jpg,101
full_dataset/catagory_9\D9_30_1.jpg,9
full_dataset/catagory_94\D94_270_20.jpg,94
full_dataset/catagory_58\D58_150_10.jpg,58
full_dataset/catagory_84\D84_330_8.jpg,84
full_dataset/catagory_39\D39_90_11.jpg,39
full_dataset/catagory_68\D68_0_19.jpg,68
full_dataset/catagory_31\D31_90_6.jpg,31
full_dataset/catagory_23\D23_330_11.jpg,23
full_dataset/catagory_29\D29_90_19.jpg,29
full_dataset/catagory_33\D33_120_7.jpg,33
full_dataset/catagory_88\D88_0_12.jpg,88
full_dataset/catagory_40\D40_150_9.jpg,40
full_dataset/catagory_87\D87_60_9.jpg,87
full_dataset/catagory_101\D101_90_10.jpg,101
full_dataset/catagory_107\D107_60_4.jpg,107
full_dataset/catagory_51\D51_270_20.jpg,51
full_dataset/catagory_93\D93_330_6.jpg,93
full_dataset/catagory_108\D108_120_7.jpg,108
full_dataset/catagory_41\D41_0_25.jpg,41
full_dataset/catagory_84\D84_90_23.jpg,84
full_dataset/catagory_8\D8_240_5.jpg,8
full_dataset/catagory_19\D19_270_14.jpg,19
full_dataset/catagory_1\D1_120_11.jpg,1
full_dataset/catagory_59\D59_30_4.jpg,59
full_dataset/catagory_7\D7_90_25.jpg,7
full_dataset/catagory_10\D10_180_5.jpg,10
full_dataset/catagory_62\D62_120_9.jpg,62
full_dataset/catagory_26\D26_120_5.jpg,26
full_dataset/catagory_77\D77_240_11.jpg,77
full_dataset/catagory_86\D86_90_14.jpg,86
full_dataset/catagory_14\D14_270_10.jpg,14
full_dataset/catagory_32\D32_180_12.jpg,32
full_dataset/catagory_88\D88_270_6.jpg,88
full_dataset/catagory_66\D66_120_4.jpg,66
full_dataset/catagory_2\D2_210_9.jpg,2
full_dataset/catagory_56\D56_90_7.jpg,56
full_dataset/catagory_95\D95_180_9.jpg,95
full_dataset/catagory_93\D93_300_4.jpg,93
full_dataset/catagory_74\D74_270_15.jpg,74
full_dataset/catagory_111\D111_180_4.jpg,111
full_dataset/catagory_59\D59_120_6.jpg,59
full_dataset/catagory_48\D48_90_18.jpg,48
full_dataset/catagory_6\D6_90_4.jpg,6
full_dataset/catagory_54\D54_270_23.jpg,54
full_dataset/catagory_64\D64_180_15.jpg,64
full_dataset/catagory_33\D33_240_11.jpg,33
full_dataset/catagory_100\D100_270_10.jpg,100
full_dataset/catagory_60\D60_150_3.jpg,60
full_dataset/catagory_86\D86_90_25.jpg,86
full_dataset/catagory_59\D59_120_2.jpg,59
full_dataset/catagory_2\D2_90_13.jpg,2
full_dataset/catagory_64\D64_330_9.jpg,64
full_dataset/catagory_91\D91_180_13.jpg,91
full_dataset/catagory_17\D17_0_25.jpg,17
full_dataset/catagory_13\D13_150_7.jpg,13
full_dataset/catagory_111\D111_300_9.jpg,111
full_dataset/catagory_35\D35_0_17.jpg,35
full_dataset/catagory_14\D14_270_6.jpg,14
full_dataset/catagory_79\D79_270_12.jpg,79
full_dataset/catagory_96\D96_180_8.jpg,96
full_dataset/catagory_45\D45_270_20.jpg,45
full_dataset/catagory_99\D99_0_9.jpg,99
full_dataset/catagory_95\D95_0_17.jpg,95
full_dataset/catagory_95\D95_270_8.jpg,95
full_dataset/catagory_90\D90_180_24.jpg,90
full_dataset/catagory_101\D101_180_16.jpg,101
full_dataset/catagory_81\D81_240_6.jpg,81
full_dataset/catagory_20\D20_90_22.jpg,20
full_dataset/catagory_89\D89_270_4.jpg,89
full_dataset/catagory_17\D17_60_1.jpg,17
full_dataset/catagory_30\D30_150_2.jpg,30
full_dataset/catagory_12\D12_0_12.jpg,12
full_dataset/catagory_53\D53_270_11.jpg,53
full_dataset/catagory_71\D71_180_13.jpg,71
full_dataset/catagory_7\D7_0_16.jpg,7
full_dataset/catagory_13\D13_270_23.jpg,13
full_dataset/catagory_103\D103_90_24.jpg,103
full_dataset/catagory_87\D87_210_3.jpg,87
full_dataset/catagory_78\D78_270_22.jpg,78
full_dataset/catagory_21\D21_30_10.jpg,21
full_dataset/catagory_68\D68_180_3.jpg,68
full_dataset/catagory_6\D6_90_12.jpg,6
full_dataset/catagory_92\D92_120_2.jpg,92
full_dataset/catagory_55\D55_240_6.jpg,55
full_dataset/catagory_103\D103_30_4.jpg,103
full_dataset/catagory_90\D90_240_11.jpg,90
full_dataset/catagory_32\D32_60_3.jpg,32
full_dataset/catagory_25\D25_60_7.jpg,25
full_dataset/catagory_2\D2_120_5.jpg,2
full_dataset/catagory_65\D65_60_7.jpg,65
full_dataset/catagory_72\D72_0_14.jpg,72
full_dataset/catagory_85\D85_0_11.jpg,85
full_dataset/catagory_40\D40_180_17.jpg,40
full_dataset/catagory_36\D36_240_4.jpg,36
full_dataset/catagory_65\D65_330_7.jpg,65
full_dataset/catagory_93\D93_180_25.jpg,93
full_dataset/catagory_66\D66_60_6.jpg,66
full_dataset/catagory_84\D84_180_20.jpg,84
full_dataset/catagory_86\D86_330_9.jpg,86
full_dataset/catagory_53\D53_270_6.jpg,53
full_dataset/catagory_3\D3_30_11.jpg,3
full_dataset/catagory_36\D36_0_13.jpg,36
full_dataset/catagory_88\D88_330_9.jpg,88
full_dataset/catagory_5\D5_240_1.jpg,5
full_dataset/catagory_97\D97_210_6.jpg,97
full_dataset/catagory_74\D74_0_25.jpg,74
full_dataset/catagory_0\D112_60_6.jpg,0
full_dataset/catagory_0\D112_0_15.jpg,0
full_dataset/catagory_78\D78_30_11.jpg,78
full_dataset/catagory_67\D67_210_7.jpg,67
full_dataset/catagory_1\D1_330_7.jpg,1
full_dataset/catagory_70\D70_60_11.jpg,70
full_dataset/catagory_0\D112_270_1.jpg,0
full_dataset/catagory_83\D83_270_12.jpg,83
full_dataset/catagory_61\D61_270_21.jpg,61
full_dataset/catagory_15\D15_120_11.jpg,15
full_dataset/catagory_63\D63_330_4.jpg,63
full_dataset/catagory_45\D45_330_6.jpg,45
full_dataset/catagory_105\D105_90_5.jpg,105
full_dataset/catagory_68\D68_180_8.jpg,68
full_dataset/catagory_22\D22_60_4.jpg,22
full_dataset/catagory_25\D25_210_10.jpg,25
full_dataset/catagory_83\D83_30_10.jpg,83
full_dataset/catagory_65\D65_330_4.jpg,65
full_dataset/catagory_18\D18_30_1.jpg,18
full_dataset/catagory_106\D106_30_10.jpg,106
full_dataset/catagory_26\D26_300_11.jpg,26
full_dataset/catagory_94\D94_330_5.jpg,94
full_dataset/catagory_10\D10_180_11.jpg,10
full_dataset/catagory_82\D82_0_23.jpg,82
full_dataset/catagory_40\D40_180_24.jpg,40
full_dataset/catagory_70\D70_0_5.jpg,70
full_dataset/catagory_48\D48_330_11.jpg,48
full_dataset/catagory_82\D82_180_19.jpg,82
full_dataset/catagory_18\D18_120_8.jpg,18
full_dataset/catagory_30\D30_60_6.jpg,30
full_dataset/catagory_10\D10_0_10.jpg,10
full_dataset/catagory_10\D10_180_19.jpg,10
full_dataset/catagory_75\D75_90_5.jpg,75
full_dataset/catagory_105\D105_60_9.jpg,105
full_dataset/catagory_102\D102_30_1.jpg,102
full_dataset/catagory_103\D103_90_16.jpg,103
full_dataset/catagory_71\D71_90_11.jpg,71
full_dataset/catagory_76\D76_0_20.jpg,76
full_dataset/catagory_14\D14_0_3.jpg,14
full_dataset/catagory_51\D51_180_12.jpg,51
full_dataset/catagory_16\D16_0_9.jpg,16
full_dataset/catagory_9\D9_30_2.jpg,9
full_dataset/catagory_69\D69_0_7.jpg,69
full_dataset/catagory_78\D78_180_23.jpg,78
full_dataset/catagory_5\D5_60_11.jpg,5
full_dataset/catagory_15\D15_30_6.jpg,15
full_dataset/catagory_87\D87_180_8.jpg,87
full_dataset/catagory_93\D93_300_10.jpg,93
full_dataset/catagory_65\D65_0_17.jpg,65
full_dataset/catagory_111\D111_330_4.jpg,111
full_dataset/catagory_0\D112_210_8.jpg,0
full_dataset/catagory_66\D66_240_1.jpg,66
full_dataset/catagory_105\D105_90_24.jpg,105
full_dataset/catagory_93\D93_60_10.jpg,93
full_dataset/catagory_58\D58_0_9.jpg,58
full_dataset/catagory_91\D91_270_8.jpg,91
full_dataset/catagory_18\D18_210_6.jpg,18
full_dataset/catagory_34\D34_90_5.jpg,34
full_dataset/catagory_78\D78_180_3.jpg,78
full_dataset/catagory_41\D41_120_3.jpg,41
full_dataset/catagory_102\D102_0_18.jpg,102
full_dataset/catagory_22\D22_270_4.jpg,22
full_dataset/catagory_89\D89_0_15.jpg,89
full_dataset/catagory_70\D70_90_17.jpg,70
full_dataset/catagory_33\D33_120_9.jpg,33
full_dataset/catagory_108\D108_0_22.jpg,108
full_dataset/catagory_19\D19_90_14.jpg,19
full_dataset/catagory_47\D47_180_4.jpg,47
full_dataset/catagory_55\D55_90_19.jpg,55
full_dataset/catagory_99\D99_180_5.jpg,99
full_dataset/catagory_62\D62_210_7.jpg,62
full_dataset/catagory_95\D95_300_2.jpg,95
full_dataset/catagory_86\D86_60_5.jpg,86
full_dataset/catagory_75\D75_120_2.jpg,75
full_dataset/catagory_61\D61_240_8.jpg,61
full_dataset/catagory_10\D10_270_24.jpg,10
full_dataset/catagory_14\D14_30_10.jpg,14
full_dataset/catagory_64\D64_0_21.jpg,64
full_dataset/catagory_100\D100_0_3.jpg,100
full_dataset/catagory_47\D47_210_11.jpg,47
full_dataset/catagory_14\D14_120_4.jpg,14
full_dataset/catagory_97\D97_270_6.jpg,97
full_dataset/catagory_62\D62_90_18.jpg,62
full_dataset/catagory_109\D109_120_8.jpg,109
full_dataset/catagory_56\D56_90_2.jpg,56
full_dataset/catagory_91\D91_270_12.jpg,91
full_dataset/catagory_81\D81_90_24.jpg,81
full_dataset/catagory_0\D112_150_2.jpg,0
full_dataset/catagory_80\D80_0_21.jpg,80
full_dataset/catagory_24\D24_90_22.jpg,24
full_dataset/catagory_87\D87_300_6.jpg,87
full_dataset/catagory_94\D94_180_12.jpg,94
full_dataset/catagory_87\D87_30_9.jpg,87
full_dataset/catagory_60\D60_330_1.jpg,60
full_dataset/catagory_108\D108_90_22.jpg,108
full_dataset/catagory_50\D50_270_4.jpg,50
full_dataset/catagory_57\D57_150_7.jpg,57
full_dataset/catagory_83\D83_0_9.jpg,83
full_dataset/catagory_5\D5_330_8.jpg,5
full_dataset/catagory_97\D97_90_15.jpg,97
full_dataset/catagory_52\D52_180_11.jpg,52
full_dataset/catagory_16\D16_240_5.jpg,16
full_dataset/catagory_90\D90_270_5.jpg,90
full_dataset/catagory_4\D4_300_2.jpg,4
full_dataset/catagory_8\D8_300_3.jpg,8
full_dataset/catagory_32\D32_150_6.jpg,32
full_dataset/catagory_59\D59_240_5.jpg,59
full_dataset/catagory_36\D36_0_19.jpg,36
full_dataset/catagory_50\D50_60_6.jpg,50
full_dataset/catagory_5\D5_270_12.jpg,5
full_dataset/catagory_76\D76_90_1.jpg,76
full_dataset/catagory_94\D94_270_16.jpg,94
full_dataset/catagory_18\D18_30_8.jpg,18
full_dataset/catagory_84\D84_240_1.jpg,84
full_dataset/catagory_25\D25_0_25.jpg,25
full_dataset/catagory_79\D79_270_25.jpg,79
full_dataset/catagory_108\D108_210_5.jpg,108
full_dataset/catagory_13\D13_180_6.jpg,13
full_dataset/catagory_22\D22_150_6.jpg,22
full_dataset/catagory_87\D87_30_8.jpg,87
full_dataset/catagory_68\D68_0_14.jpg,68
full_dataset/catagory_74\D74_330_10.jpg,74
full_dataset/catagory_95\D95_0_4.jpg,95
full_dataset/catagory_46\D46_180_12.jpg,46
full_dataset/catagory_63\D63_60_7.jpg,63
full_dataset/catagory_32\D32_210_7.jpg,32
full_dataset/catagory_62\D62_90_9.jpg,62
full_dataset/catagory_66\D66_300_2.jpg,66
full_dataset/catagory_67\D67_210_3.jpg,67
full_dataset/catagory_44\D44_0_5.jpg,44
full_dataset/catagory_42\D42_210_10.jpg,42
full_dataset/catagory_77\D77_300_6.jpg,77
full_dataset/catagory_51\D51_60_6.jpg,51
full_dataset/catagory_6\D6_30_2.jpg,6
full_dataset/catagory_37\D37_30_1.jpg,37
full_dataset/catagory_66\D66_210_5.jpg,66
full_dataset/catagory_74\D74_330_9.jpg,74
full_dataset/catagory_107\D107_330_11.jpg,107
full_dataset/catagory_18\D18_90_3.jpg,18
full_dataset/catagory_88\D88_210_8.jpg,88
full_dataset/catagory_19\D19_180_23.jpg,19
full_dataset/catagory_67\D67_240_7.jpg,67
full_dataset/catagory_111\D111_120_3.jpg,111
full_dataset/catagory_33\D33_120_11.jpg,33
full_dataset/catagory_99\D99_240_9.jpg,99
full_dataset/catagory_43\D43_180_12.jpg,43
full_dataset/catagory_46\D46_90_15.jpg,46
full_dataset/catagory_31\D31_300_1.jpg,31
full_dataset/catagory_80\D80_210_3.jpg,80
full_dataset/catagory_95\D95_150_11.jpg,95
full_dataset/catagory_38\D38_210_6.jpg,38
full_dataset/catagory_89\D89_180_5.jpg,89
full_dataset/catagory_67\D67_0_22.jpg,67
full_dataset/catagory_3\D3_180_9.jpg,3
full_dataset/catagory_57\D57_0_9.jpg,57
full_dataset/catagory_7\D7_240_6.jpg,7
full_dataset/catagory_33\D33_270_12.jpg,33
full_dataset/catagory_87\D87_90_20.jpg,87
full_dataset/catagory_99\D99_270_19.jpg,99
full_dataset/catagory_98\D98_0_16.jpg,98
full_dataset/catagory_22\D22_240_4.jpg,22
full_dataset/catagory_65\D65_30_9.jpg,65
full_dataset/catagory_44\D44_270_22.jpg,44
full_dataset/catagory_5\D5_30_4.jpg,5
full_dataset/catagory_70\D70_300_10.jpg,70
full_dataset/catagory_102\D102_240_11.jpg,102
full_dataset/catagory_97\D97_270_23.jpg,97
full_dataset/catagory_15\D15_0_23.jpg,15
full_dataset/catagory_10\D10_90_2.jpg,10
full_dataset/catagory_10\D10_0_2.jpg,10
full_dataset/catagory_107\D107_300_11.jpg,107
full_dataset/catagory_104\D104_30_1.jpg,104
full_dataset/catagory_31\D31_270_3.jpg,31
full_dataset/catagory_2\D2_30_6.jpg,2
full_dataset/catagory_103\D103_180_6.jpg,103
full_dataset/catagory_72\D72_0_4.jpg,72
full_dataset/catagory_71\D71_0_15.jpg,71
full_dataset/catagory_7\D7_270_11.jpg,7
full_dataset/catagory_17\D17_120_8.jpg,17
full_dataset/catagory_107\D107_0_24.jpg,107
full_dataset/catagory_90\D90_300_10.jpg,90
full_dataset/catagory_46\D46_150_8.jpg,46
full_dataset/catagory_109\D109_0_11.jpg,109
full_dataset/catagory_12\D12_300_3.jpg,12
full_dataset/catagory_72\D72_210_10.jpg,72
full_dataset/catagory_11\D11_270_11.jpg,11
full_dataset/catagory_54\D54_270_9.jpg,54
full_dataset/catagory_57\D57_270_7.jpg,57
full_dataset/catagory_32\D32_300_3.jpg,32
full_dataset/catagory_109\D109_270_5.jpg,109
full_dataset/catagory_99\D99_240_8.jpg,99
full_dataset/catagory_52\D52_300_9.jpg,52
full_dataset/catagory_27\D27_30_8.jpg,27
full_dataset/catagory_61\D61_210_7.jpg,61
full_dataset/catagory_78\D78_210_5.jpg,78
full_dataset/catagory_76\D76_150_5.jpg,76
full_dataset/catagory_19\D19_270_11.jpg,19
full_dataset/catagory_48\D48_120_6.jpg,48
full_dataset/catagory_57\D57_0_25.jpg,57
full_dataset/catagory_76\D76_120_11.jpg,76
full_dataset/catagory_16\D16_300_3.jpg,16
full_dataset/catagory_16\D16_330_10.jpg,16
full_dataset/catagory_74\D74_300_6.jpg,74
full_dataset/catagory_1\D1_210_3.jpg,1
full_dataset/catagory_86\D86_180_10.jpg,86
full_dataset/catagory_31\D31_240_2.jpg,31
full_dataset/catagory_89\D89_60_7.jpg,89
full_dataset/catagory_111\D111_330_8.jpg,111
full_dataset/catagory_107\D107_90_22.jpg,107
full_dataset/catagory_4\D4_120_7.jpg,4
full_dataset/catagory_14\D14_330_2.jpg,14
full_dataset/catagory_109\D109_180_22.jpg,109
full_dataset/catagory_80\D80_210_4.jpg,80
full_dataset/catagory_5\D5_330_7.jpg,5
full_dataset/catagory_74\D74_120_6.jpg,74
full_dataset/catagory_27\D27_90_15.jpg,27
full_dataset/catagory_80\D80_270_6.jpg,80
full_dataset/catagory_15\D15_180_8.jpg,15
full_dataset/catagory_87\D87_0_24.jpg,87
full_dataset/catagory_60\D60_300_6.jpg,60
full_dataset/catagory_6\D6_90_9.jpg,6
full_dataset/catagory_37\D37_150_7.jpg,37
full_dataset/catagory_103\D103_30_7.jpg,103
full_dataset/catagory_46\D46_210_9.jpg,46
full_dataset/catagory_37\D37_210_11.jpg,37
full_dataset/catagory_12\D12_210_2.jpg,12
full_dataset/catagory_53\D53_270_7.jpg,53
full_dataset/catagory_101\D101_270_6.jpg,101
full_dataset/catagory_84\D84_30_7.jpg,84
full_dataset/catagory_39\D39_210_3.jpg,39
full_dataset/catagory_1\D1_30_9.jpg,1
full_dataset/catagory_53\D53_90_8.jpg,53
full_dataset/catagory_59\D59_60_9.jpg,59
full_dataset/catagory_86\D86_0_25.jpg,86
full_dataset/catagory_100\D100_120_8.jpg,100
full_dataset/catagory_46\D46_90_5.jpg,46
full_dataset/catagory_8\D8_330_1.jpg,8
full_dataset/catagory_32\D32_30_4.jpg,32
full_dataset/catagory_93\D93_300_9.jpg,93
full_dataset/catagory_45\D45_180_12.jpg,45
full_dataset/catagory_79\D79_120_10.jpg,79
full_dataset/catagory_42\D42_120_4.jpg,42
full_dataset/catagory_106\D106_240_6.jpg,106
full_dataset/catagory_100\D100_90_14.jpg,100
full_dataset/catagory_41\D41_270_17.jpg,41
full_dataset/catagory_44\D44_270_2.jpg,44
full_dataset/catagory_107\D107_180_15.jpg,107
full_dataset/catagory_19\D19_30_7.jpg,19
full_dataset/catagory_99\D99_90_13.jpg,99
full_dataset/catagory_48\D48_300_4.jpg,48
full_dataset/catagory_88\D88_210_2.jpg,88
full_dataset/catagory_33\D33_240_1.jpg,33
full_dataset/catagory_8\D8_90_8.jpg,8
full_dataset/catagory_89\D89_90_24.jpg,89
full_dataset/catagory_37\D37_330_1.jpg,37
full_dataset/catagory_98\D98_270_8.jpg,98
full_dataset/catagory_86\D86_120_6.jpg,86
full_dataset/catagory_25\D25_30_2.jpg,25
full_dataset/catagory_105\D105_270_7.jpg,105
full_dataset/catagory_17\D17_90_17.jpg,17
full_dataset/catagory_1\D1_300_2.jpg,1
full_dataset/catagory_7\D7_270_2.jpg,7
full_dataset/catagory_26\D26_240_6.jpg,26
full_dataset/catagory_7\D7_180_12.jpg,7
full_dataset/catagory_59\D59_300_5.jpg,59
full_dataset/catagory_57\D57_120_1.jpg,57
full_dataset/catagory_100\D100_90_20.jpg,100
full_dataset/catagory_4\D4_240_3.jpg,4
full_dataset/catagory_91\D91_300_9.jpg,91
full_dataset/catagory_57\D57_180_18.jpg,57
full_dataset/catagory_5\D5_90_8.jpg,5
full_dataset/catagory_43\D43_0_3.jpg,43
full_dataset/catagory_80\D80_210_8.jpg,80
full_dataset/catagory_92\D92_150_10.jpg,92
full_dataset/catagory_106\D106_90_4.jpg,106
full_dataset/catagory_43\D43_180_10.jpg,43
full_dataset/catagory_40\D40_330_1.jpg,40
full_dataset/catagory_4\D4_90_4.jpg,4
full_dataset/catagory_47\D47_180_3.jpg,47
full_dataset/catagory_7\D7_60_4.jpg,7
full_dataset/catagory_70\D70_0_23.jpg,70
full_dataset/catagory_18\D18_180_11.jpg,18
full_dataset/catagory_10\D10_150_9.jpg,10
full_dataset/catagory_82\D82_180_10.jpg,82
full_dataset/catagory_49\D49_150_7.jpg,49
full_dataset/catagory_68\D68_180_9.jpg,68
full_dataset/catagory_97\D97_240_2.jpg,97
full_dataset/catagory_33\D33_270_10.jpg,33
full_dataset/catagory_84\D84_300_9.jpg,84
full_dataset/catagory_68\D68_210_4.jpg,68
full_dataset/catagory_13\D13_270_19.jpg,13
full_dataset/catagory_101\D101_330_6.jpg,101
full_dataset/catagory_42\D42_240_1.jpg,42
full_dataset/catagory_47\D47_120_4.jpg,47
full_dataset/catagory_63\D63_270_19.jpg,63
full_dataset/catagory_45\D45_30_5.jpg,45
full_dataset/catagory_46\D46_330_11.jpg,46
full_dataset/catagory_7\D7_210_4.jpg,7
full_dataset/catagory_14\D14_30_1.jpg,14
full_dataset/catagory_70\D70_240_11.jpg,70
full_dataset/catagory_48\D48_180_2.jpg,48
full_dataset/catagory_58\D58_30_11.jpg,58
full_dataset/catagory_4\D4_150_2.jpg,4
full_dataset/catagory_40\D40_0_8.jpg,40
full_dataset/catagory_66\D66_270_5.jpg,66
full_dataset/catagory_33\D33_270_9.jpg,33
full_dataset/catagory_24\D24_0_12.jpg,24
full_dataset/catagory_59\D59_150_10.jpg,59
full_dataset/catagory_26\D26_180_20.jpg,26
full_dataset/catagory_58\D58_60_9.jpg,58
full_dataset/catagory_46\D46_0_11.jpg,46
full_dataset/catagory_99\D99_330_7.jpg,99
full_dataset/catagory_4\D4_300_10.jpg,4
full_dataset/catagory_103\D103_90_14.jpg,103
full_dataset/catagory_13\D13_210_10.jpg,13
full_dataset/catagory_54\D54_60_1.jpg,54
full_dataset/catagory_97\D97_0_19.jpg,97
full_dataset/catagory_74\D74_180_7.jpg,74
full_dataset/catagory_82\D82_90_1.jpg,82
full_dataset/catagory_105\D105_0_8.jpg,105
full_dataset/catagory_29\D29_330_7.jpg,29
full_dataset/catagory_54\D54_180_21.jpg,54
full_dataset/catagory_31\D31_150_10.jpg,31
full_dataset/catagory_96\D96_180_18.jpg,96
full_dataset/catagory_86\D86_270_7.jpg,86
full_dataset/catagory_108\D108_30_1.jpg,108
full_dataset/catagory_108\D108_90_18.jpg,108
full_dataset/catagory_69\D69_0_6.jpg,69
full_dataset/catagory_85\D85_210_5.jpg,85
full_dataset/catagory_54\D54_0_1.jpg,54
full_dataset/catagory_93\D93_60_11.jpg,93
full_dataset/catagory_71\D71_60_11.jpg,71
full_dataset/catagory_97\D97_210_1.jpg,97
full_dataset/catagory_8\D8_180_11.jpg,8
full_dataset/catagory_82\D82_180_5.jpg,82
full_dataset/catagory_14\D14_240_2.jpg,14
full_dataset/catagory_57\D57_180_23.jpg,57
full_dataset/catagory_110\D110_0_13.jpg,110
full_dataset/catagory_25\D25_0_19.jpg,25
full_dataset/catagory_107\D107_210_1.jpg,107
full_dataset/catagory_64\D64_180_10.jpg,64
full_dataset/catagory_99\D99_270_16.jpg,99
full_dataset/catagory_33\D33_0_4.jpg,33
full_dataset/catagory_105\D105_60_8.jpg,105
full_dataset/catagory_96\D96_210_1.jpg,96
full_dataset/catagory_23\D23_300_10.jpg,23
full_dataset/catagory_2\D2_90_18.jpg,2
full_dataset/catagory_61\D61_330_1.jpg,61
full_dataset/catagory_63\D63_300_6.jpg,63
full_dataset/catagory_16\D16_180_13.jpg,16
full_dataset/catagory_75\D75_270_7.jpg,75
full_dataset/catagory_80\D80_0_16.jpg,80
full_dataset/catagory_6\D6_180_6.jpg,6
full_dataset/catagory_70\D70_270_15.jpg,70
full_dataset/catagory_41\D41_330_6.jpg,41
full_dataset/catagory_20\D20_180_18.jpg,20
full_dataset/catagory_61\D61_30_1.jpg,61
full_dataset/catagory_104\D104_60_3.jpg,104
full_dataset/catagory_47\D47_270_19.jpg,47
full_dataset/catagory_68\D68_60_6.jpg,68
full_dataset/catagory_53\D53_60_4.jpg,53
full_dataset/catagory_95\D95_180_3.jpg,95
full_dataset/catagory_50\D50_300_8.jpg,50
full_dataset/catagory_7\D7_180_14.jpg,7
full_dataset/catagory_85\D85_30_7.jpg,85
full_dataset/catagory_28\D28_0_21.jpg,28
full_dataset/catagory_60\D60_90_17.jpg,60
full_dataset/catagory_12\D12_150_8.jpg,12
full_dataset/catagory_52\D52_0_15.jpg,52
full_dataset/catagory_74\D74_0_23.jpg,74
full_dataset/catagory_83\D83_120_3.jpg,83
full_dataset/catagory_104\D104_120_8.jpg,104
full_dataset/catagory_35\D35_210_1.jpg,35
full_dataset/catagory_11\D11_180_19.jpg,11
full_dataset/catagory_102\D102_90_4.jpg,102
full_dataset/catagory_56\D56_180_24.jpg,56
full_dataset/catagory_26\D26_150_7.jpg,26
full_dataset/catagory_44\D44_0_16.jpg,44
full_dataset/catagory_62\D62_0_15.jpg,62
full_dataset/catagory_31\D31_120_6.jpg,31
full_dataset/catagory_70\D70_150_9.jpg,70
full_dataset/catagory_18\D18_90_4.jpg,18
full_dataset/catagory_89\D89_0_3.jpg,89
full_dataset/catagory_6\D6_90_11.jpg,6
full_dataset/catagory_70\D70_270_3.jpg,70
full_dataset/catagory_20\D20_180_20.jpg,20
full_dataset/catagory_106\D106_270_23.jpg,106
full_dataset/catagory_12\D12_60_2.jpg,12
full_dataset/catagory_81\D81_270_4.jpg,81
full_dataset/catagory_4\D4_300_9.jpg,4
full_dataset/catagory_12\D12_300_5.jpg,12
full_dataset/catagory_23\D23_180_25.jpg,23
full_dataset/catagory_84\D84_90_17.jpg,84
full_dataset/catagory_68\D68_180_13.jpg,68
full_dataset/catagory_91\D91_180_10.jpg,91
full_dataset/catagory_73\D73_180_1.jpg,73
full_dataset/catagory_4\D4_0_24.jpg,4
full_dataset/catagory_16\D16_330_4.jpg,16
full_dataset/catagory_31\D31_180_10.jpg,31
full_dataset/catagory_0\D112_210_1.jpg,0
full_dataset/catagory_88\D88_60_9.jpg,88
full_dataset/catagory_81\D81_90_4.jpg,81
full_dataset/catagory_4\D4_270_21.jpg,4
full_dataset/catagory_37\D37_120_3.jpg,37
full_dataset/catagory_101\D101_90_8.jpg,101
full_dataset/catagory_95\D95_120_2.jpg,95
full_dataset/catagory_107\D107_30_5.jpg,107
full_dataset/catagory_34\D34_240_4.jpg,34
full_dataset/catagory_48\D48_0_9.jpg,48
full_dataset/catagory_10\D10_270_23.jpg,10
